win,kills,deaths,assists,gold,dmg,tower,minions,barons,dragons,ttk,tik,ft,fb,vision,ltspl,dto,g_delt,xp_delt,mmr,gold_diff,xp_diff,dmg_diff,kills_diff,kda_diff,vision_score_diff
0,2,11,1,21997,12606,0,348,0.0,0.0,0.0,0.0,0.0,0.0,57,1885,8084,1283.3000000000002,1283.3000000000002,-98.80000000000018,-8666,1283.3000000000002,-7774,-9,-11.727272727272727,-21
0,10,21,15,32868,41217,0,398,0.0,0.0,0.0,0.0,0.0,0.0,57,2473,3984,1301.6999999999998,1301.6999999999998,192.20000000000027,-12191,-155.5,-8245,-11,-5.409523809523809,-47
0,3,24,3,23278,25451,0,337,0.0,0.0,0.0,0.0,0.0,0.0,47,1399,4044,1109.3,1109.3,-71.0,-15727,1109.3,-14257,-21,-16.75,-35
0,30,36,57,58566,103229,6,646,0.0,2.0,6.0,0.0,1.0,0.0,182,2928,28417,1448.8999999999999,1448.8999999999999,-159.79999999999973,-6811,146.19999999999982,-10036,-6,-0.6500000000000004,-12
0,14,26,18,41834,49599,2,608,0.0,0.0,2.0,0.0,0.0,0.0,86,2848,12259,1294.5,1294.5,-50.0,-8665,-24.09999999999991,-11930,-12,-3.4120879120879124,-33
0,7,17,9,26501,20442,0,339,0.0,1.0,0.0,0.0,0.0,0.0,77,2394,8681,1184.5,1184.5,108.0,-8957,1184.5,-14147,-10,-3.0588235294117645,-3
0,8,22,9,32637,30951,0,512,0.0,0.0,0.0,0.0,0.0,0.0,90,2296,9313,1296.5,1296.5,-18.0,-10250,-183.29999999999995,-12497,-14,-5.8522727272727275,-20
0,28,42,42,53520,76033,2,566,0.0,0.0,3.0,0.0,1.0,0.0,107,2595,15333,1705.6000000000001,1705.6000000000001,24.59999999999991,-8336,193.30000000000018,-20844,-14,-2.583333333333333,-92
0,20,31,23,40194,52480,1,491,0.0,1.0,1.0,0.0,1.0,0.0,98,2135,18999,1323.8,1323.8,-63.40000000000009,-12743,-130.5,-29684,-11,-3.0414746543778803,-19
0,9,24,19,39853,45078,1,588,0.0,0.0,1.0,0.0,0.0,0.0,101,3051,14786,1204.8999999999999,1204.8999999999999,29.59999999999991,-15432,-260.5000000000002,-20221,-15,-5.166666666666666,-62
0,5,14,7,31730,27134,0,505,0.0,0.0,0.0,0.0,0.0,0.0,69,3649,4736,1191.6000000000001,1191.6000000000001,-207.20000000000027,-8359,-75.10000000000014,-14709,-9,-5.142857142857143,-38
0,23,31,44,54433,100478,2,650,0.0,2.0,3.0,0.0,1.0,0.0,191,3300,18349,1365.8999999999999,1365.8999999999999,-155.4000000000001,-8933,92.0,-19618,-8,-2.1865357643758765,14
0,14,24,23,48454,62369,2,673,0.0,1.0,2.0,0.0,1.0,0.0,123,3729,15960,1423.4,1423.4,-35.59999999999991,-10600,83.20000000000005,-7843,-10,-4.101190476190476,-60
0,34,52,39,64642,103569,5,777,0.0,3.0,5.0,0.0,1.0,0.0,194,2766,38992,1527.5,1527.5,-8.799999999999727,-8759,303.0999999999999,-20038,-17,-2.4196832579185523,-49
0,36,47,42,62664,112244,3,765,0.0,3.0,3.0,0.0,0.0,0.0,194,2038,25457,1526.7999999999997,1526.7999999999997,86.59999999999991,-9990,-48.600000000000364,-25454,-11,-1.9237588652482271,0
0,14,25,29,49642,53092,5,627,0.0,3.0,5.0,0.0,1.0,0.0,151,3889,46632,1311.5,1311.5,-44.75,-3791,19.0,-3112,-11,-3.565714285714286,-12
0,20,32,39,47344,53385,1,564,1.0,3.0,1.0,0.0,1.0,1.0,107,2198,25956,1323.2,1323.2,-30.800000000000182,-3725,-269.9999999999998,-9864,-12,-2.05625,-56
0,18,22,20,52076,61799,4,669,1.0,3.0,5.0,0.0,1.0,1.0,180,3556,47815,1590.9,1590.9,-103.40000000000009,-2938,182.10000000000014,-15373,-4,-1.7727272727272727,-32
0,14,25,11,36394,45244,0,500,0.0,2.0,0.0,0.0,0.0,0.0,99,2706,12900,1362.1000000000001,1362.1000000000001,51.600000000000364,-9700,-146.39999999999986,-11560,-11,-2.7142857142857144,-41
0,11,27,14,29255,33756,1,351,0.0,0.0,1.0,0.0,0.0,0.0,57,1961,11018,1320.1999999999998,1320.1999999999998,-238.0,-13880,1320.1999999999998,-16030,-16,-5.437710437710438,-37
0,10,21,15,32868,41217,0,398,0.0,0.0,0.0,0.0,0.0,0.0,57,2473,3984,1301.6999999999998,1301.6999999999998,192.20000000000027,-12191,-155.5,-8245,-11,-5.409523809523809,-47
